token_id,symbol,name,url
72,veJBX-072,Juicebox's Governance Token No. 072,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/72.json
73,veJBX-073,Juicebox's Governance Token No. 073,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/73.json
74,veJBX-074,Juicebox's Governance Token No. 074,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/74.json
75,veJBX-075,Juicebox's Governance Token No. 075,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/75.json
76,veJBX-076,Juicebox's Governance Token No. 076,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/76.json
77,veJBX-077,Juicebox's Governance Token No. 077,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/77.json
78,veJBX-078,Juicebox's Governance Token No. 078,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/78.json
79,veJBX-079,Juicebox's Governance Token No. 079,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/79.json
80,veJBX-080,Juicebox's Governance Token No. 080,https://gateway.pinata.cloud/ipfs/bafybeibit7p76obhm6f4q2gttesvvyowjiszzwolxyx7tsrhhkwzsmr66u/80.json
81,veJBX-081,Juicebox's Governance Token No. 081,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/81.json
82,veJBX-082,Juicebox's Governance Token No. 082,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/82.json
83,veJBX-083,Juicebox's Governance Token No. 083,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/83.json
84,veJBX-084,Juicebox's Governance Token No. 084,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/84.json
85,veJBX-085,Juicebox's Governance Token No. 085,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/85.json
86,veJBX-086,Juicebox's Governance Token No. 086,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/86.json
87,veJBX-087,Juicebox's Governance Token No. 087,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/87.json
88,veJBX-088,Juicebox's Governance Token No. 088,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/88.json
89,veJBX-089,Juicebox's Governance Token No. 089,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/89.json
90,veJBX-090,Juicebox's Governance Token No. 090,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/90.json
91,veJBX-091,Juicebox's Governance Token No. 091,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/91.json
92,veJBX-092,Juicebox's Governance Token No. 092,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/92.json
93,veJBX-093,Juicebox's Governance Token No. 093,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/93.json
94,veJBX-094,Juicebox's Governance Token No. 094,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/94.json
95,veJBX-095,Juicebox's Governance Token No. 095,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/95.json
96,veJBX-096,Juicebox's Governance Token No. 096,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/96.json
97,veJBX-097,Juicebox's Governance Token No. 097,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/97.json
98,veJBX-098,Juicebox's Governance Token No. 098,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/98.json
99,veJBX-099,Juicebox's Governance Token No. 099,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/99.json
100,veJBX-100,Juicebox's Governance Token No. 100,https://gateway.pinata.cloud/ipfs/bafybeibmh2ewr4fya5lixdixkctgkp5xqy4petodjxp4w4tksgskyadm2q/100.json
101,veJBX-101,Juicebox's Governance Token No. 101,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/101.json
102,veJBX-102,Juicebox's Governance Token No. 102,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/102.json
103,veJBX-103,Juicebox's Governance Token No. 103,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/103.json
104,veJBX-104,Juicebox's Governance Token No. 104,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/104.json
105,veJBX-105,Juicebox's Governance Token No. 105,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/105.json
106,veJBX-106,Juicebox's Governance Token No. 106,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/106.json
107,veJBX-107,Juicebox's Governance Token No. 107,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/107.json
108,veJBX-108,Juicebox's Governance Token No. 108,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/108.json
109,veJBX-109,Juicebox's Governance Token No. 109,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/109.json
110,veJBX-110,Juicebox's Governance Token No. 110,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/110.json
111,veJBX-111,Juicebox's Governance Token No. 111,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/111.json
112,veJBX-112,Juicebox's Governance Token No. 112,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/112.json
113,veJBX-113,Juicebox's Governance Token No. 113,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/113.json
114,veJBX-114,Juicebox's Governance Token No. 114,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/114.json
