token_id,symbol,name,url
108,veJBX-108,Juicebox's Governance Token No. 108,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/108.json
109,veJBX-109,Juicebox's Governance Token No. 109,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/109.json
110,veJBX-110,Juicebox's Governance Token No. 110,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/110.json
111,veJBX-111,Juicebox's Governance Token No. 111,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/111.json
112,veJBX-112,Juicebox's Governance Token No. 112,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/112.json
113,veJBX-113,Juicebox's Governance Token No. 113,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/113.json
114,veJBX-114,Juicebox's Governance Token No. 114,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/114.json
115,veJBX-115,Juicebox's Governance Token No. 115,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/115.json
116,veJBX-116,Juicebox's Governance Token No. 116,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/116.json
117,veJBX-117,Juicebox's Governance Token No. 117,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/117.json
118,veJBX-118,Juicebox's Governance Token No. 118,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/118.json
119,veJBX-119,Juicebox's Governance Token No. 119,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/119.json
120,veJBX-120,Juicebox's Governance Token No. 120,https://gateway.pinata.cloud/ipfs/bafybeiermsflsv5ejta2b6xrxhuh7iuox4wjjw2o3q7lefhe54frbmgyoq/120.json
121,veJBX-121,Juicebox's Governance Token No. 121,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/121.json
122,veJBX-122,Juicebox's Governance Token No. 122,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/122.json
123,veJBX-123,Juicebox's Governance Token No. 123,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/123.json
124,veJBX-124,Juicebox's Governance Token No. 124,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/124.json
125,veJBX-125,Juicebox's Governance Token No. 125,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/125.json
126,veJBX-126,Juicebox's Governance Token No. 126,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/126.json
127,veJBX-127,Juicebox's Governance Token No. 127,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/127.json
128,veJBX-128,Juicebox's Governance Token No. 128,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/128.json
129,veJBX-129,Juicebox's Governance Token No. 129,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/129.json
130,veJBX-130,Juicebox's Governance Token No. 130,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/130.json
131,veJBX-131,Juicebox's Governance Token No. 131,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/131.json
132,veJBX-132,Juicebox's Governance Token No. 132,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/132.json
133,veJBX-133,Juicebox's Governance Token No. 133,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/133.json
134,veJBX-134,Juicebox's Governance Token No. 134,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/134.json
135,veJBX-135,Juicebox's Governance Token No. 135,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/135.json
136,veJBX-136,Juicebox's Governance Token No. 136,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/136.json
137,veJBX-137,Juicebox's Governance Token No. 137,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/137.json
138,veJBX-138,Juicebox's Governance Token No. 138,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/138.json
139,veJBX-139,Juicebox's Governance Token No. 139,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/139.json
140,veJBX-140,Juicebox's Governance Token No. 140,https://gateway.pinata.cloud/ipfs/bafybeign7md2mhpahucsvi3xz2qf6re3dy3trfhhyv2ke4abjxmigkjuhq/140.json
141,veJBX-141,Juicebox's Governance Token No. 141,https://gateway.pinata.cloud/ipfs/bafybeiftt7nm6cistidu2ad7kpprqbzorvf2lfrvwuf5zjkjyonoiannka/141.json
142,veJBX-142,Juicebox's Governance Token No. 142,https://gateway.pinata.cloud/ipfs/bafybeiftt7nm6cistidu2ad7kpprqbzorvf2lfrvwuf5zjkjyonoiannka/142.json
143,veJBX-143,Juicebox's Governance Token No. 143,https://gateway.pinata.cloud/ipfs/bafybeiftt7nm6cistidu2ad7kpprqbzorvf2lfrvwuf5zjkjyonoiannka/143.json
144,veJBX-144,Juicebox's Governance Token No. 144,https://gateway.pinata.cloud/ipfs/bafybeiftt7nm6cistidu2ad7kpprqbzorvf2lfrvwuf5zjkjyonoiannka/144.json
145,veJBX-145,Juicebox's Governance Token No. 145,https://gateway.pinata.cloud/ipfs/bafybeiftt7nm6cistidu2ad7kpprqbzorvf2lfrvwuf5zjkjyonoiannka/145.json
