Index,File Name,Image Hash,Image URL,CID,Metadata URL ,Metadata CID,Token Tier,Background,Number Background Like Mine,Percent Background Like Mine,Body,Number Body Like Mine,Percent Body Like Mine,Face,Number Face Like Mine,Percent Face Like Mine,Choker,Number Choker Like Mine,Percent Choker Like Mine,Lower_Accessory,Number Lower_Accessory Like Mine,Percent Lower_Accessory Like Mine,Outfit,Number Outfit Like Mine,Percent Outfit Like Mine,Oral_Fixation,Number Oral_Fixation Like Mine,Percent Oral_Fixation Like Mine,Headgear,Number Headgear Like Mine,Percent Headgear Like Mine,Left_Hand,Number Left_Hand Like Mine,Percent Left_Hand Like Mine,Right_Hand,Number Right_Hand Like Mine,Percent Right_Hand Like Mine,Both_Hands,Number Both_Hands Like Mine,Percent Both_Hands Like Mine
73,073.png,37cd65220316e2332e1d0c3881d8d2d486949ead61b462f51b498f25019b4d9f,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/073.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/73,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Viking,5,1.6666666666666667,Viking Shield,5,1.6666666666666667,Viking Axe,5,1.6666666666666667,Nothing,300,100
74,074.png,252768355eaed8524e3e54072f6d3ec6470806a78f2d9af84b4d5f54f71beaf0,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/074.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/74,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Viking,5,1.6666666666666667,Viking Shield,5,1.6666666666666667,Viking Axe,5,1.6666666666666667,Nothing,300,100
75,075.png,667a5f8f64ab6a63eddadffad17da8fd88769003179357298af9319f9819daba,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/075.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/75,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,No Outfit,25,8.333333333333334,Nothing,300,100,Viking,5,1.6666666666666667,Viking Shield,5,1.6666666666666667,Viking Axe,5,1.6666666666666667,Nothing,300,100
76,076.png,71024bf0a3567580dcb4d10a552c579b196b2577dcb7c3d3bda41e8cb5aedb70,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/076.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/76,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Punk,5,1.6666666666666667,Nothing,300,100,Headphones,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
77,077.png,ea8aa398158a76ea43d18758642369d8df77f40d4ff0ea4232df3f8e15faa2ca,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/077.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/77,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Punk,5,1.6666666666666667,Nothing,300,100,Headphones,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
78,078.png,b38b5c6691baffa1504e5e34e996241a58ec10c803eb38aa8990a418dedd9a85,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/078.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/78,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Punk,5,1.6666666666666667,Nothing,300,100,Headphones,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
79,079.png,e2c0bfa157530326c051d518f9f58236dbb685a070649550a7f3178d6ce41d25,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/079.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/79,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Punk,5,1.6666666666666667,Nothing,300,100,Headphones,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
80,080.png,22645ac2c65b9f9649f18978ba8603ac93534e2b7c7cdfa3181c4d0ec1c17806,https://gateway.pinata.cloud/ipfs/bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena/080.png,bafybeigusmafe2qrl3ckdaj6djpyxzfl5e73moddknco2qalfwm6wbrena,https://gateway.pinata.cloud/ipfs/bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa/80,bafybeien5c5dzoygcpp6osvkpnk7rkbqxyf2fguzexqvbrktrd36jgidfa,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Punk,5,1.6666666666666667,Nothing,300,100,Headphones,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
81,081.png,60a47b496e5359e8fb81d79300bd7434c620ccccc22ee924a92ff2830c081a40,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/081.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/81,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Sakura,5,1.6666666666666667,Nothing,300,100,Sakura,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
82,082.png,2c312a5399071c989d44c257093d78571975aad1fa0bb93ca00e4fedf279c87c,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/082.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/82,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Sakura,5,1.6666666666666667,Nothing,300,100,Sakura,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
83,083.png,6a02af3bb878dab6592133da044e6d5caac440a89a9710b780dd3cd28f4d9c78,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/083.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/83,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Sakura,5,1.6666666666666667,Nothing,300,100,Sakura,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
84,084.png,bc0f3622021c75d0addf5a592c52544d35f7725a882bbd5ac4ee61df38f47ec0,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/084.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/84,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Sakura,5,1.6666666666666667,Nothing,300,100,Sakura,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
85,085.png,2d3143b1ce2757988f3098275545dd06b90d3980b88dfa52a3295e84af61974d,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/085.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/85,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Sakura,5,1.6666666666666667,Nothing,300,100,Sakura,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
86,086.png,c330bfb583a3d4dc3a7dbf5613ef7195fd1fc1e46f23436a36cdb098c37f4928,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/086.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/86,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Smalls,5,1.6666666666666667,Nothing,300,100,Green Cap,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
87,087.png,89467e7fe5d7283772ce023f523f17db1aa414cd8e787b195c412287a861f614,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/087.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/87,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Smalls,5,1.6666666666666667,Nothing,300,100,Green Cap,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
88,088.png,8aa36be0e55185b2528868aa6a74fab7fca7682e36a2396f0b8b6e4c0fa9233f,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/088.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/88,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Smalls,5,1.6666666666666667,Nothing,300,100,Green Cap,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
89,089.png,f653320e0802c6d2193c3a375e5803e69dacd0b93b1ca4bb836ff3dfa058784b,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/089.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/89,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Smalls,5,1.6666666666666667,Nothing,300,100,Green Cap,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
90,090.png,b707a608fabc51b149b7be2fd7bdeffef6f70ea17fedd4fab2b5fddca1a3b3d6,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/090.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/90,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Smalls,5,1.6666666666666667,Nothing,300,100,Green Cap,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
91,091.png,96bc849b2dcf65d661c676510c575037c0ee88875b16fda61ddc5a8aa990e88a,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/091.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/91,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Banana Givi,5,1.6666666666666667,Nothing,300,100,Raggae,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
92,092.png,436e24746d6f8665ab536e8c23d174d75a65038f903b404afb4828f8ed2d53ed,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/092.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/92,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Banana Givi,5,1.6666666666666667,Nothing,300,100,Raggae,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
93,093.png,eb5ae5020c7aacc43ce734c5e98d354f984b1480c15998543a80ffbd21a996a7,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/093.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/93,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Banana Givi,5,1.6666666666666667,Nothing,300,100,Raggae,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
94,094.png,9472088cd342bcd78616456d330ad23d4e69c0803c2be822e0d326b1be562286,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/094.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/94,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Banana Givi,5,1.6666666666666667,Nothing,300,100,Raggae,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
95,095.png,363128447b1072e33949b9170cb2cb650bb1f54b23e9b187613f1ad0c189621e,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/095.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/95,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Banana Givi,5,1.6666666666666667,Nothing,300,100,Raggae,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
96,096.png,b1475ef8d6e9a8d6a0ca67da72a508174932af952eea3fcb2a5b27f4a58819cc,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/096.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/96,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Rave,5,1.6666666666666667,Nothing,300,100,Rave Glasses,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
97,097.png,ff71545a55e7e20e1e1829bf24d9a6a7d9a9d1b2a219297a94a88ec0d39138f6,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/097.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/97,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Rave,5,1.6666666666666667,Nothing,300,100,Rave Glasses,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
98,098.png,a33da080fef7b56a3e2d18c0ab1680b9660823b9902c7666117282e59a0fedf4,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/098.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/98,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Rave,5,1.6666666666666667,Nothing,300,100,Rave Glasses,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
99,099.png,ec9585c5522abd2dc332850d3201c3483380618223ee4d0e140a6a48e2162df4,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/099.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/99,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Rave,5,1.6666666666666667,Nothing,300,100,Rave Glasses,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
100,100.png,1f88a79a41e1b3c7e583668deaef4d86f75ee86a0b572b98bc233375951987a3,https://gateway.pinata.cloud/ipfs/bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te/100.png,bafybeielw7askqkj2pa6hbh4vldzazvjvblogylvdez7o7pk3ht35wu3te,https://gateway.pinata.cloud/ipfs/bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy/100,bafybeibqtxowgjpnf5kle7u2fvi77zju3nokzie7nx3nwwzuagky5ns3dy,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Rave,5,1.6666666666666667,Nothing,300,100,Rave Glasses,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
101,101.png,b5077862a65d771d8ac967693e10d7da4bedd2c2a31bb994dee8a9e33808b8fa,https://gateway.pinata.cloud/ipfs/bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le/101.png,bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le,https://gateway.pinata.cloud/ipfs/bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru/101,bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru,,10 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Hannible Lector,5,1.6666666666666667,Nothing,300,100,Hannible Lector,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
102,102.png,8b18a333b48af252bde819a735f20485b23938da155272458bf640754c7a1925,https://gateway.pinata.cloud/ipfs/bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le/102.png,bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le,https://gateway.pinata.cloud/ipfs/bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru/102,bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru,,50 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Hannible Lector,5,1.6666666666666667,Nothing,300,100,Hannible Lector,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
103,103.png,15ad1667b78a8b88b264a6805ad6e880ac84780175668932fdf83a40ffccd419,https://gateway.pinata.cloud/ipfs/bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le/103.png,bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le,https://gateway.pinata.cloud/ipfs/bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru/103,bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru,,100 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Hannible Lector,5,1.6666666666666667,Nothing,300,100,Hannible Lector,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
104,104.png,68ce5f641f1878e5c6ac643ec5a0ee5d9f1dad17a7af87eb90fd890c41c38bba,https://gateway.pinata.cloud/ipfs/bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le/104.png,bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le,https://gateway.pinata.cloud/ipfs/bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru/104,bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru,,500 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Hannible Lector,5,1.6666666666666667,Nothing,300,100,Hannible Lector,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
105,105.png,d71f0ca6db4b57d670cea2c8dbd6de721c13be9d0344e252c704d62311ded522,https://gateway.pinata.cloud/ipfs/bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le/105.png,bafybeidrftsexvb5cfvoao2njlnqkjv2zaewpuliqnfsuekorjstfip7le,https://gateway.pinata.cloud/ipfs/bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru/105,bafybeidiktmwedygiy65pijm5hui6clstpk7vhnzk4o6h7i74vgrhk6mru,,1000 Days,60,20,Yellow,270,90,Original,260,86.66666666666667,Choker,255,85,Black Shoes,255,85,Hannible Lector,5,1.6666666666666667,Nothing,300,100,Hannible Lector,5,1.6666666666666667,Nothing,255,85,Nothing,220,73.33333333333333,Nothing,300,100
